Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
EMFSolutionXtend;Q1;2;0;16;Update;Time;10123040
EMFSolutionXtend;Q1;2;0;16;Update;Memory;11295248
EMFSolutionXtend;Q1;2;0;16;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;0;17;Update;Time;14142983
EMFSolutionXtend;Q1;2;0;17;Update;Memory;11306736
EMFSolutionXtend;Q1;2;0;17;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;0;18;Update;Time;12998092
EMFSolutionXtend;Q1;2;0;18;Update;Memory;11314856
EMFSolutionXtend;Q1;2;0;18;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;0;19;Update;Time;7726535
EMFSolutionXtend;Q1;2;0;19;Update;Memory;11318744
EMFSolutionXtend;Q1;2;0;19;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;0;20;Update;Time;10098512
EMFSolutionXtend;Q1;2;0;20;Update;Memory;11317656
EMFSolutionXtend;Q1;2;0;20;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;1;0;Initialization;Time;324602834
EMFSolutionXtend;Q1;2;1;0;Initialization;Memory;6005384
EMFSolutionXtend;Q1;2;1;0;Load;Time;330998753
EMFSolutionXtend;Q1;2;1;0;Load;Memory;7497432
EMFSolutionXtend;Q1;2;1;0;Initial;Time;199273719
EMFSolutionXtend;Q1;2;1;0;Initial;Memory;11189368
EMFSolutionXtend;Q1;2;1;0;Initial;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;1;1;Update;Time;70360852
EMFSolutionXtend;Q1;2;1;1;Update;Memory;11217304
EMFSolutionXtend;Q1;2;1;1;Update;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;1;2;Update;Time;74356996
EMFSolutionXtend;Q1;2;1;2;Update;Memory;11221104
EMFSolutionXtend;Q1;2;1;2;Update;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;1;3;Update;Time;55877490
EMFSolutionXtend;Q1;2;1;3;Update;Memory;11218776
EMFSolutionXtend;Q1;2;1;3;Update;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;1;4;Update;Time;44652518
EMFSolutionXtend;Q1;2;1;4;Update;Memory;11222440
EMFSolutionXtend;Q1;2;1;4;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;1;5;Update;Time;52827932
EMFSolutionXtend;Q1;2;1;5;Update;Memory;11232968
EMFSolutionXtend;Q1;2;1;5;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;1;6;Update;Time;54766833
EMFSolutionXtend;Q1;2;1;6;Update;Memory;11239568
EMFSolutionXtend;Q1;2;1;6;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;1;7;Update;Time;22218220
EMFSolutionXtend;Q1;2;1;7;Update;Memory;11245896
EMFSolutionXtend;Q1;2;1;7;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;1;8;Update;Time;27171791
EMFSolutionXtend;Q1;2;1;8;Update;Memory;11248736
EMFSolutionXtend;Q1;2;1;8;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;1;9;Update;Time;25708880
EMFSolutionXtend;Q1;2;1;9;Update;Memory;11248624
EMFSolutionXtend;Q1;2;1;9;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;1;10;Update;Time;18913708
EMFSolutionXtend;Q1;2;1;10;Update;Memory;11259232
EMFSolutionXtend;Q1;2;1;10;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;1;11;Update;Time;8459597
EMFSolutionXtend;Q1;2;1;11;Update;Memory;11263456
EMFSolutionXtend;Q1;2;1;11;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;1;12;Update;Time;7829100
EMFSolutionXtend;Q1;2;1;12;Update;Memory;11269456
EMFSolutionXtend;Q1;2;1;12;Update;Elements;167197|404236|723178
