Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
Neo4jSolution;Q1;4;1;14;Update;Time;15809479
Neo4jSolution;Q1;4;1;14;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;15;Update;Time;13936545
Neo4jSolution;Q1;4;1;15;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;16;Update;Time;13836011
Neo4jSolution;Q1;4;1;16;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;17;Update;Time;14084112
Neo4jSolution;Q1;4;1;17;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;18;Update;Time;12544338
Neo4jSolution;Q1;4;1;18;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;19;Update;Time;13468855
Neo4jSolution;Q1;4;1;19;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;20;Update;Time;12954940
Neo4jSolution;Q1;4;1;20;Update;Elements;723221|167197|404236
Neo4jSolution;Q1;4;2;0;Load;Time;10055832400
Neo4jSolution;Q1;4;2;0;Initial;Time;2827836976
Neo4jSolution;Q1;4;2;0;Initial;Elements;723221|167197|571529
Neo4jSolution;Q1;4;2;1;Update;Time;70123346
Neo4jSolution;Q1;4;2;1;Update;Elements;723221|167197|571529
Neo4jSolution;Q1;4;2;2;Update;Time;25616220
Neo4jSolution;Q1;4;2;2;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;3;Update;Time;21685308
Neo4jSolution;Q1;4;2;3;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;4;Update;Time;20624813
Neo4jSolution;Q1;4;2;4;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;5;Update;Time;20185141
Neo4jSolution;Q1;4;2;5;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;6;Update;Time;19436727
Neo4jSolution;Q1;4;2;6;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;7;Update;Time;18558819
Neo4jSolution;Q1;4;2;7;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;8;Update;Time;21305974
Neo4jSolution;Q1;4;2;8;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;9;Update;Time;23494238
Neo4jSolution;Q1;4;2;9;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;10;Update;Time;17092460
Neo4jSolution;Q1;4;2;10;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;11;Update;Time;21921721
Neo4jSolution;Q1;4;2;11;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;12;Update;Time;16802131
Neo4jSolution;Q1;4;2;12;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;13;Update;Time;13610085
Neo4jSolution;Q1;4;2;13;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;14;Update;Time;15810169
Neo4jSolution;Q1;4;2;14;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;15;Update;Time;14383152
Neo4jSolution;Q1;4;2;15;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;16;Update;Time;14306181
Neo4jSolution;Q1;4;2;16;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;17;Update;Time;14931475
Neo4jSolution;Q1;4;2;17;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;18;Update;Time;13934829
Neo4jSolution;Q1;4;2;18;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;19;Update;Time;13348167
Neo4jSolution;Q1;4;2;19;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;2;20;Update;Time;13476700
Neo4jSolution;Q1;4;2;20;Update;Elements;723221|167197|404236
Neo4jSolution;Q1;8;0;0;Load;Time;10134627369
Neo4jSolution;Q1;8;0;0;Initial;Time;2964382442
Neo4jSolution;Q1;8;0;0;Initial;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;1;Update;Time;77775256
Neo4jSolution;Q1;8;0;1;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;2;Update;Time;24939713
Neo4jSolution;Q1;8;0;2;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;3;Update;Time;19360455
Neo4jSolution;Q1;8;0;3;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;4;Update;Time;20341188
Neo4jSolution;Q1;8;0;4;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;5;Update;Time;15711895
Neo4jSolution;Q1;8;0;5;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;6;Update;Time;8373050
Neo4jSolution;Q1;8;0;6;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;7;Update;Time;16541256
Neo4jSolution;Q1;8;0;7;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;8;Update;Time;19209822
Neo4jSolution;Q1;8;0;8;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;9;Update;Time;15477288
Neo4jSolution;Q1;8;0;9;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;10;Update;Time;10490965
Neo4jSolution;Q1;8;0;10;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;11;Update;Time;9046285
Neo4jSolution;Q1;8;0;11;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;12;Update;Time;13034316
Neo4jSolution;Q1;8;0;12;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;13;Update;Time;12799690
Neo4jSolution;Q1;8;0;13;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;14;Update;Time;10282771
Neo4jSolution;Q1;8;0;14;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;15;Update;Time;16442412
Neo4jSolution;Q1;8;0;15;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;16;Update;Time;15129977
Neo4jSolution;Q1;8;0;16;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;17;Update;Time;15270342
Neo4jSolution;Q1;8;0;17;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;18;Update;Time;15364803
Neo4jSolution;Q1;8;0;18;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;19;Update;Time;17192031
Neo4jSolution;Q1;8;0;19;Update;Elements;723221|167197|330466
Neo4jSolution;Q1;8;0;20;Update;Time;14850111
Neo4jSolution;Q1;8;0;20;Update;Elements;723221|167197|330466
