Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
Naiad-1-Thread;Q2;4;0;4;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;5;Update;Time;548300
Naiad-1-Thread;Q2;4;0;5;Update;Memory;88715264
Naiad-1-Thread;Q2;4;0;5;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;6;Update;Time;636300
Naiad-1-Thread;Q2;4;0;6;Update;Memory;88731648
Naiad-1-Thread;Q2;4;0;6;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;7;Update;Time;693900
Naiad-1-Thread;Q2;4;0;7;Update;Memory;88731648
Naiad-1-Thread;Q2;4;0;7;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;8;Update;Time;588800
Naiad-1-Thread;Q2;4;0;8;Update;Memory;88731648
Naiad-1-Thread;Q2;4;0;8;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;9;Update;Time;573500
Naiad-1-Thread;Q2;4;0;9;Update;Memory;88731648
Naiad-1-Thread;Q2;4;0;9;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;10;Update;Time;854600
Naiad-1-Thread;Q2;4;0;10;Update;Memory;89526272
Naiad-1-Thread;Q2;4;0;10;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;11;Update;Time;2891700
Naiad-1-Thread;Q2;4;0;11;Update;Memory;89542656
Naiad-1-Thread;Q2;4;0;11;Update;Elements;406503|406915|406944
Naiad-1-Thread;Q2;4;0;12;Update;Time;596900
Naiad-1-Thread;Q2;4;0;12;Update;Memory;89546752
Naiad-1-Thread;Q2;4;0;12;Update;Elements;406503|406915|406944
Naiad-1-Thread;Q2;4;0;13;Update;Time;429700
Naiad-1-Thread;Q2;4;0;13;Update;Memory;89550848
Naiad-1-Thread;Q2;4;0;13;Update;Elements;406503|406915|406944
Naiad-1-Thread;Q2;4;0;14;Update;Time;652400
Naiad-1-Thread;Q2;4;0;14;Update;Memory;89550848
Naiad-1-Thread;Q2;4;0;14;Update;Elements;406503|406915|406944
Naiad-1-Thread;Q2;4;0;15;Update;Time;1214200
Naiad-1-Thread;Q2;4;0;15;Update;Memory;89550848
Naiad-1-Thread;Q2;4;0;15;Update;Elements;406503|406915|406944
Naiad-1-Thread;Q2;4;0;16;Update;Time;617900
Naiad-1-Thread;Q2;4;0;16;Update;Memory;89550848
Naiad-1-Thread;Q2;4;0;16;Update;Elements;406503|406915|406944
Naiad-1-Thread;Q2;4;0;17;Update;Time;586600
Naiad-1-Thread;Q2;4;0;17;Update;Memory;89550848
Naiad-1-Thread;Q2;4;0;17;Update;Elements;406503|406915|406944
Naiad-1-Thread;Q2;4;0;18;Update;Time;1687500
Naiad-1-Thread;Q2;4;0;18;Update;Memory;89579520
Naiad-1-Thread;Q2;4;0;18;Update;Elements;406503|406915|406944
Naiad-1-Thread;Q2;4;0;19;Update;Time;1130500
Naiad-1-Thread;Q2;4;0;19;Update;Memory;89579520
Naiad-1-Thread;Q2;4;0;19;Update;Elements;406503|406915|406944
Naiad-1-Thread;Q2;4;0;20;Update;Time;1542500
Naiad-1-Thread;Q2;4;0;20;Update;Memory;89591808
Naiad-1-Thread;Q2;4;0;20;Update;Elements;406503|406915|406944
Naiad-1-Thread;Q1;8;0;0;Initialization;Time;532620500
Naiad-1-Thread;Q1;8;0;0;Initialization;Memory;34312192
Naiad-1-Thread;Q1;8;0;0;Load;Time;193588700
Naiad-1-Thread;Q1;8;0;0;Load;Memory;41959424
Naiad-1-Thread;Q1;8;0;0;Initial;Time;812435400
Naiad-1-Thread;Q1;8;0;0;Initial;Memory;76967936
Naiad-1-Thread;Q1;8;0;0;Initial;Elements;723221|167197|330466
Naiad-1-Thread;Q1;8;0;1;Update;Time;12362100
Naiad-1-Thread;Q1;8;0;1;Update;Memory;82993152
Naiad-1-Thread;Q1;8;0;1;Update;Elements;723221|167197|330466
Naiad-1-Thread;Q1;8;0;2;Update;Time;1955700
Naiad-1-Thread;Q1;8;0;2;Update;Memory;84029440
Naiad-1-Thread;Q1;8;0;2;Update;Elements;723221|167197|330466
