Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
SQLSolution;Q1;2;4;20;Update;Elements;167197|404236|723178
SQLSolution;Q1;4;0;0;Initialization;Time;910480409
SQLSolution;Q1;4;0;0;Load;Time;405317509
SQLSolution;Q1;4;0;0;Initial;Time;23339549
SQLSolution;Q1;4;0;0;Initial;Elements;723221|167197|571529
SQLSolution;Q1;4;0;1;Update;Time;20700769
SQLSolution;Q1;4;0;1;Update;Elements;723221|167197|571529
SQLSolution;Q1;4;0;2;Update;Time;13835560
SQLSolution;Q1;4;0;2;Update;Elements;723221|404236|167197
SQLSolution;Q1;4;0;3;Update;Time;13846773
SQLSolution;Q1;4;0;3;Update;Elements;723221|404236|167197
SQLSolution;Q1;4;0;4;Update;Time;13246819
SQLSolution;Q1;4;0;4;Update;Elements;723221|404236|167197
SQLSolution;Q1;4;0;5;Update;Time;10761234
SQLSolution;Q1;4;0;5;Update;Elements;723221|404236|167197
SQLSolution;Q1;4;0;6;Update;Time;13332940
SQLSolution;Q1;4;0;6;Update;Elements;723221|404236|167197
SQLSolution;Q1;4;0;7;Update;Time;10295477
SQLSolution;Q1;4;0;7;Update;Elements;723221|404236|167197
SQLSolution;Q1;4;0;8;Update;Time;10673414
